id,pdf_url
438,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/38eb488c-ddf4-4f4a-82ce-b73a112b20ae
439,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/effc9c69-8a45-4425-84d5-747931795e68
440,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/9e1b3312-e5ec-42fc-89e1-6095c8bf1e00
441,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/74a580ea-e81a-4d7d-8d49-ebc8e169f9af
442,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/7e9b1b7d-f795-48cd-883b-fa1f3a0a8fa4
443,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/3d613943-e6a1-4d39-898d-0afa76c8010b
444,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/d49cebe6-0f3f-4664-88d9-eae0c3579dc5
445,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/995408d8-047a-4646-86ad-f6d0ed3d6d11
446,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/9ad5613c-204b-4a32-8f44-a2607e50a131
447,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/cc96330c-3f9d-46ab-80c9-6fbdd7c70795
448,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/2b3f4e30-0df2-466b-860f-063428c4b89c
450,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/fff043a1-cdd9-445c-88e6-9e3713532b8c
451,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/61da038a-ea4a-42fe-8921-09cfd567bd02
452,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/a52d3195-07fb-4de2-8bc9-ebab7264a49e
453,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/99e9b033-6a22-4579-8c1a-cedd283d98d9
454,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/935a32f3-a3aa-4997-8913-af8fc038d396
455,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/f9fcf781-cea3-491e-829d-499944fd295a
456,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/4fb99963-e16c-4ef4-8bfc-d0d16c893457
457,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/226ddf45-1239-471c-80f2-1e4b1cf2d428
458,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/9370f835-f27d-48ab-8a74-e6187ec6b80b
459,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/6ada8673-6255-4226-8476-d467d491d53a
460,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/809c0f2c-c95a-40e9-83d3-ecd143230612
461,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/288ca1ce-82b6-470e-8ba5-2a8bd640644e
462,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/99b8035b-40df-4a74-8417-deaf0568fa83
463,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/23ca6283-2c6b-4593-86fc-efb6bccf9116
464,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/6e27bf6d-eea6-47b7-8f71-56cfb3228722
465,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/63ab6be7-e1c9-4f29-8258-6bd6d7452434
466,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/c05c1e35-82a3-4ae5-89de-ddaf74499e13
467,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/45b8f9f5-8981-47f6-88f1-8dc69b794ca6
468,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/5e3f2cee-197b-442b-8620-fa9584d65ed3
469,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/28e09a4d-1cd3-45f3-88cd-ea42436fceaf
470,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/5d7ef08e-0d3d-49df-8c71-f0e1bd8deea3
471,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/16e52907-d8fd-43d4-8238-9f24196e4542
472,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/b7058463-6727-482a-8a57-6ece443033f0
473,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/c56dad72-c71f-42b2-8d31-980c45aaa9d3
474,https://edx.netl.doe.gov/dataset/a161d15d-364b-4bd1-ac6d-32e794c401fd/resource/d4f30b2a-882e-4938-8f56-d3d7aad310ae
475,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/610b5b6a-28ca-47c9-8d50-6f680fda63df
476,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/aa09e4ba-c48a-4fa4-888a-ec0795a71877
477,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/1d8f069c-2bee-4b99-8b68-fbea48a9d638
478,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/0d226167-0ed5-44df-8bb8-12fea0ff7fe3
479,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/929c7deb-5ad9-499b-8d7a-25d8477be28b
480,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/7650bfd5-df78-46fc-8124-a9a9048e2fd0
481,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/4c7f6971-e016-4cc0-8c59-c0fd1c55d314
482,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/46c2ae80-2774-49e2-8cbe-7c5eae1dac3b
483,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/561e64c6-2831-4df6-869a-1d79220e2030
484,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/7bda5fed-221f-4c42-8a01-e47a1b7809dd
485,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/0b64774c-7d13-44df-8bb1-688ac91d3519
486,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/e32ef8fc-eff2-4e84-8fe2-4e71376184a1
487,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/09a873db-f2fa-4cfe-84be-c41218cb114b
488,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/fb7a250c-075e-4d25-820e-704137df56d7
489,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/87063437-76db-40b5-81ca-cfefeea04129
490,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/c025025c-c801-4044-8af3-8183bc6b3ce6
491,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/a8dfce28-aeed-498b-899d-1628c28fc8e5
492,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/57bd6b69-bafc-438b-808b-4afce84b943b
493,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/1f927b4a-4497-475f-80b6-f44a45f64aed
494,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/122f7fff-441f-4ad3-8240-4b7c9316cafe
495,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/d879b331-d1c5-49ce-8b74-57f761c8efc2
496,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/3b08959a-6d6f-4f6e-88c2-7399cb87d81a
497,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/73b73289-6566-4f40-8fe2-7514ca3b6cde
498,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/fa8ec3b9-1ed9-48f4-8992-ac4ae61ab5de
499,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/545b46cc-cb4a-4f50-86ac-9196875a730a
500,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/bc17dd2e-ef1b-453a-8c74-1937b60303b2
501,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/613518af-64f2-43cb-8e70-89729cfe0341
502,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/208c072e-b906-46a3-88be-79d94cd03b33
503,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/61d1cfe8-815a-41f1-8eb2-eff8f8506c1c
504,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/367f47f8-58e9-41c7-82ff-d35142e1ead6
505,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/298edafa-ade3-4f2f-821b-6fa8ad11ca3d
506,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/e76aa3b9-81a1-4d88-8193-29f2727565bb
507,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/b4d3286d-e607-439d-83f5-751bec9db5a2
508,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/ec621c84-b1a3-4af7-84ec-6100914cb432
509,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/3cf6fa51-8e9a-4f49-88cd-2b36fcb5b009
510,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/95dd387c-f87f-4d35-828d-9e1234178eb7
511,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/292b30be-d501-4f43-8913-58de00ce62a4
512,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/44a5b409-17be-4d28-8090-4e7737ef6178
513,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/b1e50c9f-254b-4249-895e-3ac188914b40
514,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/ebd22f12-d3e2-426b-8e14-b15fa7993d2b
515,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/2d7f0f43-90b6-4dcd-8ffe-99b67e0eadb3
516,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/1c3c9061-8227-4b77-858c-c5fd752b0b27
517,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/91efbeae-33f7-411d-852d-8b9a18ecac7a
518,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/8f9a6dee-4591-48db-835f-322fbd86f890
519,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/550344a1-f87d-4b15-8fdf-3460240640e1
520,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/fef0a129-db21-4d4d-89bc-6c96611a5b35
521,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/ba58431d-85c4-4f67-84e4-ecfeb02ea180
522,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/b425cb89-d60e-423c-8bbc-2869c47a205b
523,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/5616d74d-e667-4620-82ae-4c993aacf5cd
524,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/06c7ecc0-f413-4c8f-8281-d4e598e193b8
525,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/c4edd911-ff97-401a-8a13-0719c04ef5ed
526,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/3d2f4c2f-6750-4709-80aa-031734a5368d
527,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/72560967-50c3-40a4-8814-5c6076d7f563
528,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/74401358-6acb-4893-83cf-711f3b05e44c
529,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/4c708c45-af10-457b-8a87-a39598c97b2d
530,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/39980d9b-00d0-4221-8c81-12c4dbe8ed1c
531,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/81f0a8d3-d8fd-4970-890e-5dc5e381db5d
532,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/6bc09775-ad9f-4036-819c-2cb10f326f9a
533,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/59486669-db39-4ebd-85f6-dc844137b5c6
534,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/6d960876-2f24-43d0-83b2-ab1788f8a9cf
535,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/30a74527-677d-4d2f-8889-092447e74c1a
536,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/cb343aab-520d-4bdf-893b-4d8350e9d03b
537,https://edx.netl.doe.gov/dataset/e1edac36-ba79-4842-94cf-a5e962ebb832/resource/d687f5af-9880-462c-8ebf-bdb16cdb326a
538,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/01aee9a9-115a-4dee-889e-c9584449cd19
539,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/0b87dd27-9cec-4119-843e-7635be23cea7
540,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/105a30cf-b635-4096-8553-91f598d65bb1
541,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/34c161c7-a5ba-4959-8d7e-46aaa4bfeb32
542,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/c5a418cb-1569-4d74-8607-77416dfed8d8
543,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/d1c099b4-397b-4e7f-8088-672480d7a87d
544,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/095cf3ba-21db-4374-8593-deced9fbd8e2
545,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/adc738ac-a50e-4b07-807b-60a06317c574
546,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/2dd3dac6-7a28-4d54-8810-37b7d5614236
547,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/1fa65bb3-95eb-4b89-8b79-eebe49857c34
548,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/612b161d-b0c0-4c96-8a9d-2b5a1b15b5a2
549,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/fa73dd26-9a71-4421-8338-0631261576eb
550,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/5de6b860-fb30-4977-82a6-be759031afdf
551,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/06f926f6-ccda-45b8-8e36-329604dbca3c
552,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/9f5289a6-f0da-43e0-8e3d-8a9591d9ade4
553,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/aefde17c-922d-47c7-8bab-be6ac7d0e481
554,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/abacf415-7bef-4615-8d88-3a9bd3befb46
555,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/32ae30d4-e9d9-452a-80b8-dcda0805cc99
556,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/39483eb7-cb0b-4314-8610-0d9bfcd28fc1
557,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/19c94573-1e0b-4fc3-86b6-168f0e7d52ad
558,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/954158f5-7407-413b-8dab-f0647011b3ba
559,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/f0e1f7d4-4cf6-4b75-88ad-30f1dc018b3d
560,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/d0950c4f-a3e0-487b-8e6b-1935b0b5488f
561,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/b7bc8d27-3a5d-41c6-87ec-dfc1207b1f07
562,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/c08a957f-bf2a-4943-8752-94c2948c1979
563,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/acc38770-9d1e-4c0c-8096-2cf0daab6509
564,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/d76aea28-70ae-4614-8d71-f15f4846e664
565,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/47f5b5bc-e87b-4644-8847-5146dd66dfc1
566,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/18ec7bc6-6175-4915-8163-bcc2cdc41a73
567,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/98a5334e-7891-4480-8331-931624d39863
568,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/442bcab8-f796-4e2d-8672-8b2e231d370a
569,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/d8c14d91-3f8e-47d8-8967-5ef16a7bb0b2
570,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/f8aac338-9afb-4144-885e-a634f777bdbc
571,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/d72de923-dbea-4449-879c-323c75626758
572,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/44e17350-ee55-47ce-82c4-98239602b84b
573,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/9098bf98-5b7a-42c9-8510-f9178e306916
574,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/de42577f-47c1-4b32-86eb-7a07ba6c2008
575,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/0de5c5f7-0881-46a7-821a-f6a041831660
576,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/0e462645-8fdd-4cef-80c9-65f9e45071ff
577,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/47ae4133-f7b2-432c-8f13-282fe4555aa1
578,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/b0c5a9d3-f614-40e3-86b9-e7c6c877f8ba
579,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/ccb8428c-0b50-4669-8657-727cbfddd2ac
580,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/ccb5cc7e-e558-4686-8157-0f9234fe36db
581,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/a8244b20-9f46-4dbb-8bd3-25155be63b78
582,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/4c7f02d7-c283-4990-87e3-8357b0f4d20a
583,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/6f92f000-55dd-4b95-89dc-73c2b00cb442
584,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/e2bdb5be-2414-4ad2-8715-7079fc5f8316
585,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/9d925a24-34e6-44f3-8d07-85288f65b7aa
586,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/80f26d80-da3d-4d65-883d-d66db040c0d0
587,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/8651ce93-559b-4b47-8a02-9feca6159126
588,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/623617d4-ce1d-4173-8e0d-e5f7d073a41e
589,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/ad89446e-a9e6-478b-8dad-2fc5f3b1ddd1
590,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/47668da7-4bf0-438c-817e-e5be84a84e46
591,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/e41ad8ce-e407-44f4-85a9-c1312bb78305
592,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/bcace7c0-8bfd-41a9-8d6c-b1902337b635
593,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/95924cc8-b9d7-40c8-8a5e-92f558447207
594,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/e6cbfac6-de5a-45ca-840f-176311fd26f3
595,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/dc5208a2-d2c2-4190-8dd7-f6a5fe5afbd1
596,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/b5cccdcf-6003-4366-836a-85ef96c5464a
597,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/4f928440-934d-4903-80dc-4c2d0694ca0c
598,https://edx.netl.doe.gov/dataset/eccffc7f-2027-48e1-ae26-5fd799b99c11/resource/a47c8fde-ba28-4941-89ae-c4d855126c1a
599,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/952e5a3a-2843-4c15-8019-50d3bd11cd5f
600,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/c1bac3f1-7871-42bd-8abc-e93b9310c241
601,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/fffc60c5-04c1-40ba-8f6c-ec3b61412de8
602,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/8a4a7e02-6dd7-46e4-839c-742397f7acad
603,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/cbc30908-d41d-4cce-86e5-71c3ca59b739
604,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/2d062986-c478-415d-8484-f330a46bdb49
605,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/6cee9ea3-ebfe-4dc0-8d5b-b4003223a735
606,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/0e020626-39b4-41b1-8aba-4aa827429d92
607,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/ff9aa803-1e6d-4966-8996-0bbb36f9c888
608,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/bc9724fc-a9cd-47eb-858d-91f580b33414
609,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/963b2e55-307e-4e02-8e0c-d717e7c5281d
610,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/d8cefd3d-6c2c-4437-89ef-90ad8963c800
611,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/b0755a26-1017-4a42-8b3e-077998d75186
612,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/72cb5595-d017-48e2-86a1-735c05cf25c7
613,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/fa7d39d5-1ba0-4ae6-897a-d72e606b94a9
614,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/a5995235-4605-42d4-853e-59020966a7e9
615,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/2ab1505e-4210-41d0-8997-62dbe4b61eb0
616,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/d3130712-2096-4cfc-8183-28f27e25a5b7
617,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/a8170628-165c-4e10-8180-9fd8d1192a68
618,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/a647ad4d-bb70-44a0-8f1a-627f504a398f
619,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/4d84120c-b9bf-425b-89ea-8f33289f6ab2
620,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/fa2c51a3-6ba4-4087-8a19-6ff3d4b959c8
621,https://edx.netl.doe.gov/dataset/39b89149-f80a-417c-b13c-1b202fb9bf43/resource/81882a1e-250e-4689-8e89-8f60bbbea794
